record_id,created,modified,occurred_from,occurred_to,lat,lon,location_text,city,city_district,county,neighborhood,road,state,weather,light,Veículos,Mortos,Endereço,Severidade,Vítimas,Tipo de Acidente,driverIncidenteDetails_id,Feridos,Subprefeitura,acidente_id,Distrito,Acidente
,2019-06-11T18:20:29.986859+00:00,2019-06-11T18:20:29.986916+00:00,2015-07-13T22:12:00+00:00,2015-07-13T22:12:00+00:00,-23.679648,-46.754443,None,None,None,None,None,None,None,None,None,1,0,R JOSE DE OLIVEIRA,Vítimas Feridas,1,Atropelamento,f3219acd-2634-4b1e-be1e-7d86a60ac3b0,1,,D071501348,,Atropelamento
,2019-06-11T18:19:11.911867+00:00,2019-06-11T18:19:11.911919+00:00,2015-07-13T21:35:00+00:00,2015-07-13T21:35:00+00:00,-23.450963,-46.597387,None,None,None,None,None,None,None,None,None,2,0,AV JOSINO VIEIRA DE GOES,Vítimas Feridas,1,Colisão,99ebe969-cb9f-46a8-985f-774af8b60ed4,1,,D071500956,,Colisão
,2019-06-11T18:16:55.185166+00:00,2019-06-11T18:16:55.185195+00:00,2015-07-12T12:21:00+00:00,2015-07-12T12:21:00+00:00,-23.593741,-46.644899,None,None,None,None,None,None,None,None,None,2,0,R DOS OTONIS,Vítimas Feridas,1,Colisão,538ca647-16a8-482f-9e82-a90349787eda,1,,D071500208,,Colisão
,2019-06-11T18:18:45.375465+00:00,2019-06-11T18:18:45.375517+00:00,2015-07-10T17:11:00+00:00,2015-07-10T17:11:00+00:00,-23.493219,-46.685006,None,None,None,None,None,None,None,None,None,2,0,AV INAJAR DE SOUZA,Vítimas Feridas,1,Colisão,5dc5227f-4fc9-4b0d-8988-a506d7e20db2,1,,D071500828,,Colisão
,2019-06-11T18:21:31.400673+00:00,2019-06-11T18:21:31.400724+00:00,2015-07-10T13:20:00+00:00,2015-07-10T13:20:00+00:00,-23.528569,-46.737532,None,None,None,None,None,None,None,None,None,2,0,R MERGENTHALER,Vítimas Feridas,1,Colisão,6c6b9340-ef86-4e84-80fc-93efa7d22d10,1,,D071501684,,Colisão
,2019-06-11T18:19:48.752515+00:00,2019-06-11T18:19:48.752568+00:00,2015-07-09T13:00:00+00:00,2015-07-09T13:00:00+00:00,-23.5709,-46.539109,None,None,None,None,None,None,None,None,None,2,0,AV JOAO XXIII,Vítimas Feridas,1,Colisão,4d89581f-1003-4d24-99d5-a877a6ea4d00,1,,D071501131,,Colisão
,2019-06-11T18:18:56.788193+00:00,2019-06-11T18:18:56.788223+00:00,2015-07-08T17:00:00+00:00,2015-07-08T17:00:00+00:00,-23.502792,-46.672477,None,None,None,None,None,None,None,None,None,1,0,AV DEP EMILIO CARLOS,Vítimas Feridas,1,Queda,b7c51d70-e699-4362-b13f-9e3fedc23e98,1,,D071500889,,Queda moto
,2019-06-11T18:19:39.784646+00:00,2019-06-11T18:19:39.784708+00:00,2015-07-08T10:50:00+00:00,2015-07-08T10:50:00+00:00,-23.602747,-46.519062,None,None,None,None,None,None,None,None,None,2,0,AV PROF LUIZ IGNACIO ANHAIA MELLO,Vítimas Feridas,1,Colisão,4ea38aba-c787-422b-a7b5-a7adf206e895,1,,D071501086,,Colisão
,2019-06-11T18:17:31.322401+00:00,2019-06-11T18:17:31.322455+00:00,2015-07-07T18:30:00+00:00,2015-07-07T18:30:00+00:00,-23.554415,-46.696079,None,None,None,None,None,None,None,None,None,2,0,R JOAO MIGUEL JARRA,Vítimas Feridas,1,Colisão,6ea7ac84-0c46-47c3-9253-1b9e3d348278,1,,D071500397,,Colisão frontal
,2019-06-11T18:19:03.805340+00:00,2019-06-11T18:19:03.805391+00:00,2015-07-07T18:30:00+00:00,2015-07-07T18:30:00+00:00,-23.450565,-46.683489,None,None,None,None,None,None,None,None,None,2,0,R FIRMINOPOLIS,Vítimas Feridas,1,Colisão,aa4dba16-9f78-4829-a293-e41939fc86eb,1,,D071500924,,Colisão
,2019-06-11T18:17:58.848415+00:00,2019-06-11T18:17:58.848468+00:00,2015-07-06T23:00:00+00:00,2015-07-06T23:00:00+00:00,-23.620763,-46.763865,None,None,None,None,None,None,None,None,None,2,0,R CLEMENTE ARGOLO,Vítimas Feridas,1,Colisão,d4c62220-8b0a-413b-9ade-7da6563dae42,1,,D071500546,,Colisão
,2019-06-11T18:16:27.268326+00:00,2019-06-11T18:16:27.268379+00:00,2015-07-06T19:20:00+00:00,2015-07-06T19:20:00+00:00,-23.54388,-46.64653,None,None,None,None,None,None,None,None,None,2,0,R MARQ DE ITU,Vítimas Feridas,1,Colisão,52ab9a6c-cefa-4761-a150-707c8705362d,1,,D071500073,,Colisão
,2019-06-11T18:17:29.005852+00:00,2019-06-11T18:17:29.005962+00:00,2015-07-06T10:50:00+00:00,2015-07-06T10:50:00+00:00,-23.51484,-46.699894,None,None,None,None,None,None,None,None,None,2,0,AV ERMANO MARCHETTI,Vítimas Feridas,1,Colisão,e6204455-0b25-447c-8049-040e9455c97d,1,,D071500387,,Colisão lateral
,2019-06-11T18:16:12.908764+00:00,2019-06-11T18:16:12.908816+00:00,2015-07-03T22:51:00+00:00,2015-07-03T22:51:00+00:00,-23.556527,-46.632104,None,None,None,None,None,None,None,None,None,2,0,VD LESTE-OESTE,Vítimas Feridas,1,Sem informações,f9e871a5-f004-4255-8875-e0dba847a395,1,,D071500004,,Sem informações
,2019-06-11T18:17:39.048985+00:00,2019-06-11T18:17:39.049015+00:00,2015-07-03T02:10:00+00:00,2015-07-03T02:10:00+00:00,-23.580402,-46.683384,None,None,None,None,None,None,None,None,None,2,0,AV CIDADE JARDIM,Vítimas Feridas,1,Colisão,cb257c97-58ce-41b6-ba68-666c8145a238,1,,D071500440,,Colisão lateral
,2019-06-11T18:16:27.926985+00:00,2019-06-11T18:16:27.927037+00:00,2015-07-02T14:22:00+00:00,2015-07-02T14:22:00+00:00,-23.54586,-46.66287,None,None,None,None,None,None,None,None,None,2,0,R ITATIARA,Vítimas Feridas,1,Colisão,7ead6bd4-4ad4-4221-a7e4-482b50d96225,1,,D071500075,,Colisão
,2019-06-11T18:16:16.532737+00:00,2019-06-11T18:16:16.532790+00:00,2015-07-01T20:30:00+00:00,2015-07-01T20:30:00+00:00,-23.550949,-46.641676,None,None,None,None,None,None,None,None,None,2,0,R JAPURA,Vítimas Feridas,1,Colisão,d376277d-a788-4f65-a4ec-1f4f7d8ed2d4,1,,D071500019,,Colisão lateral
,2019-06-11T18:14:16.453465+00:00,2019-06-11T18:14:16.453526+00:00,2015-06-30T10:30:00+00:00,2015-06-30T10:30:00+00:00,-23.494975,-46.42873,None,None,None,None,None,None,None,None,None,2,0,R STA ROSA DE LIMA,Vítimas Feridas,2,Colisão,edb01029-1fa4-45bb-a5ce-c18e5fe37b8a,2,,D061501669,,Colisão
,2019-06-11T18:12:10.515431+00:00,2019-06-11T18:12:10.515483+00:00,2015-06-30T09:45:00+00:00,2015-06-30T09:45:00+00:00,-23.494551,-46.593043,None,None,None,None,None,None,None,None,None,2,0,R ZALINA ROLIM,Vítimas Feridas,1,Sem informações,cb57941e-adba-4142-b9ce-c013792c06d0,1,,D061501021,,Sem informações
,2019-06-11T18:13:07.908594+00:00,2019-06-11T18:13:07.908647+00:00,2015-06-29T20:25:00+00:00,2015-06-29T20:25:00+00:00,-23.557523,-46.523474,None,None,None,None,None,None,None,None,None,2,0,AV DEZENOVE DE JANEIRO,Vítimas Feridas,1,Colisão,347be133-8015-4aaf-bfd3-06abebd53657,1,,D061501323,,Colisão
,2019-06-11T18:12:34.086692+00:00,2019-06-11T18:12:34.086747+00:00,2015-06-29T15:55:00+00:00,2015-06-29T15:55:00+00:00,-23.521463,-46.56427,None,None,None,None,None,None,None,None,None,2,0,AL SSARG ANDIRAS NOGUEIRA DE ABREU,Vítimas Feridas,1,Colisão,a2096f4d-8b2e-4d56-a91e-0a7bc4ab287b,1,,D061501138,,Colisão
,2019-06-11T18:09:48.969203+00:00,2019-06-11T18:09:48.969254+00:00,2015-06-28T18:15:00+00:00,2015-06-28T18:15:00+00:00,-23.530059,-46.653548,None,None,None,None,None,None,None,None,None,2,0,R VITORINO CARMILO,Vítimas Feridas,1,Colisão,9d8091f8-69d3-4a2f-9bf7-5820224574f0,1,,D061500243,,Colisão
,2019-06-11T18:15:41.171066+00:00,2019-06-11T18:15:41.171118+00:00,2015-06-27T18:20:00+00:00,2015-06-27T18:20:00+00:00,-23.536185,-46.695322,None,None,None,None,None,None,None,None,None,2,0,R DR MIRANDA DE AZEVEDO,Vítimas Feridas,1,Colisão,4c34c244-37a6-4186-a406-f818c3ed7428,1,,D061500518,,Colisão
,2019-06-11T18:12:07.658362+00:00,2019-06-11T18:12:07.658415+00:00,2015-06-27T12:30:00+00:00,2015-06-27T12:30:00+00:00,-23.4588,-46.648253,None,None,None,None,None,None,None,None,None,2,0,AV PERI RONCHETTI,Vítimas Feridas,3,Colisão,7efce405-4ee5-47c8-ad82-8aa4f155bd82,3,,D061501006,,Colisão
,2019-06-11T18:13:04.351120+00:00,2019-06-11T18:13:04.351151+00:00,2015-06-25T09:20:00+00:00,2015-06-25T09:20:00+00:00,-23.59038,-46.572493,None,None,None,None,None,None,None,None,None,2,0,AV ZELINA,Vítimas Feridas,1,Colisão,66c145a7-b874-4822-9442-90bb9ed5f92a,1,,D061501300,,Colisão
,2019-06-11T18:11:55.875992+00:00,2019-06-11T18:11:55.876044+00:00,2015-06-25T01:17:00+00:00,2015-06-25T01:17:00+00:00,-23.47463,-46.636329,None,None,None,None,None,None,None,None,None,2,0,AV ZUMKELLER,Vítimas Feridas,1,Colisão,cfdb3842-0cff-4922-98d3-792fa845da4c,1,,D061500949,,Colisão
,2019-06-11T18:14:39.349645+00:00,2019-06-11T18:14:39.349697+00:00,2015-06-24T21:00:00+00:00,2015-06-24T21:00:00+00:00,-23.539277,-46.477483,None,None,None,None,None,None,None,None,None,2,0,R BIRI,Vítimas Feridas,2,Colisão,1ef3edf2-00d7-4324-a40f-d51df9acca3f,2,,D061501789,,Colisão
,2019-06-11T18:11:30.654707+00:00,2019-06-11T18:11:30.654760+00:00,2015-06-23T10:20:00+00:00,2015-06-23T10:20:00+00:00,-23.612262,-46.739751,None,None,None,None,None,None,None,None,None,1,0,R PROF J. H. MEIRELLES TEIXEIRA,Vítimas Feridas,1,Atropelamento,a20dca15-93b8-4edf-a01e-1c5961c97723,1,,D061500808,,Atropelamento
,2019-06-11T18:14:50.604710+00:00,2019-06-11T18:14:50.604763+00:00,2015-06-22T05:00:00+00:00,2015-06-22T05:00:00+00:00,-23.548867,-46.411155,None,None,None,None,None,None,None,None,None,2,0,R DONATO CALABREZ,Vítimas Feridas,1,Colisão,6ff74615-5574-4c9b-9d25-7fa9643497b4,1,,D061501846,,Colisão frontal
,2019-06-11T18:14:39.525687+00:00,2019-06-11T18:14:39.525738+00:00,2015-06-21T00:00:00+00:00,2015-06-21T00:00:00+00:00,-23.517546,-46.453908,None,None,None,None,None,None,None,None,None,2,0,R FRANCISCO ALARICO BERGAMO,Vítimas Feridas,1,Colisão,90498bac-0c96-4e88-89ee-9d076199a9b2,1,,D061501790,,Colisão
,2019-06-11T18:14:43.615895+00:00,2019-06-11T18:14:43.615949+00:00,2015-06-20T22:15:00+00:00,2015-06-20T22:15:00+00:00,-23.513615,-46.411578,None,None,None,None,None,None,None,None,None,2,0,AV TEODORO BERNARDO DO NASCIMENTO,Vítimas Feridas,1,Colisão,414792bf-fe29-4697-aabd-69490ccfa60d,1,,D061501808,,Colisão lateral
,2019-06-11T18:12:01.664763+00:00,2019-06-11T18:12:01.664844+00:00,2015-06-20T17:00:00+00:00,2015-06-20T17:00:00+00:00,-23.500684,-46.686782,None,None,None,None,None,None,None,None,None,2,0,AV INAJAR DE SOUZA,Vítimas Feridas,1,Colisão,f99a0288-fa5f-423e-ae80-23f56f13641e,1,,D061500977,,Colisão
,2019-06-11T18:10:20.583328+00:00,2019-06-11T18:10:20.583382+00:00,2015-06-20T14:40:00+00:00,2015-06-20T14:40:00+00:00,-23.635326,-46.636305,None,None,None,None,None,None,None,None,None,2,0,R LUCRECIA MACIEL,Vítimas Feridas,1,Colisão,e1bcd9e4-8fda-4469-8d4b-50f6372d2f0c,1,,D061500399,,Colisão
,2019-06-11T18:15:52.487352+00:00,2019-06-11T18:15:52.487404+00:00,2015-06-20T11:30:00+00:00,2015-06-20T11:30:00+00:00,-23.567456,-46.728756,None,None,None,None,None,None,None,None,None,2,0,AV PROF LINEU PRESTES,Vítimas Feridas,1,Colisão,fb0fe190-276c-41f7-a2c4-9a9a9d342ca0,1,,D061500850,,Colisão
,2019-06-11T18:09:17.335446+00:00,2019-06-11T18:09:17.335477+00:00,2015-06-20T04:00:00+00:00,2015-06-20T04:00:00+00:00,-23.540687,-46.633748,None,None,None,None,None,None,None,None,None,2,0,AV PRESTES MAIA,Vítimas Feridas,1,Colisão,f4c030d0-244d-4b1c-bec0-86ec71d8eb66,1,,D061500081,,Colisão
,2019-06-11T18:15:02.317919+00:00,2019-06-11T18:15:02.317996+00:00,2015-06-19T12:30:00+00:00,2015-06-19T12:30:00+00:00,-23.571948,-46.709603,None,None,None,None,None,None,None,None,None,1,0,R CAMARGO,Vítimas Feridas,1,Queda,6f84d919-a9de-49ca-a1cf-e6af73f6dab4,1,,D061501920,,Queda moto
,2019-06-11T18:11:34.606008+00:00,2019-06-11T18:11:34.606063+00:00,2015-06-18T22:45:00+00:00,2015-06-18T22:45:00+00:00,-23.52449,-46.737066,None,None,None,None,None,None,None,None,None,2,0,AV MOFARREJ,Vítimas Feridas,1,Colisão,4d159d48-94ca-4079-82ba-b9efb059110b,1,,D061500833,,Colisão
,2019-06-11T18:09:52.562461+00:00,2019-06-11T18:09:52.562513+00:00,2015-06-18T13:58:00+00:00,2015-06-18T13:58:00+00:00,-23.576305,-46.658156,None,None,None,None,None,None,None,None,None,2,0,AV BRIG LUIS ANTONIO,Vítimas Feridas,1,Colisão,7d9cd08b-b5f9-402a-aaaf-8c145b6c6bb2,1,,D061500260,,Colisão
,2019-06-11T18:15:41.779367+00:00,2019-06-11T18:15:41.779420+00:00,2015-06-18T10:49:00+00:00,2015-06-18T10:49:00+00:00,-23.431687,-46.780633,None,None,None,None,None,None,None,None,None,2,0,R TRES (CJR MORADA DO SOL ANH),Vítimas Feridas,1,Colisão,94190e46-a9f4-4f86-b2b0-62f59ae1933a,1,,D061500541,,Colisão
,2019-06-11T18:12:15.191999+00:00,2019-06-11T18:12:15.192052+00:00,2015-06-17T23:25:00+00:00,2015-06-17T23:25:00+00:00,-23.483741,-46.673908,None,None,None,None,None,None,None,None,None,2,0,AV DEP EMILIO CARLOS,Vítimas Feridas,1,Colisão,95361399-d84e-48d4-9302-f306ebb71a33,1,,D061501045,,Colisão
,2019-06-11T18:10:31.850238+00:00,2019-06-11T18:10:31.850289+00:00,2015-06-17T23:00:00+00:00,2015-06-17T23:00:00+00:00,-23.608185,-46.692665,None,None,None,None,None,None,None,None,None,2,0,R FLORIDA,Vítimas Feridas,1,Colisão,b899449e-53df-49bf-aa7a-f9b3c240bd5a,1,,D061500470,,Colisão
,2019-06-11T18:14:51.796114+00:00,2019-06-11T18:14:51.796167+00:00,2015-06-17T19:30:00+00:00,2015-06-17T19:30:00+00:00,-23.595697,-46.475207,None,None,None,None,None,None,None,None,None,2,0,R PAST ADARCY DE OLIVEIRA,Vítimas Feridas,1,Colisão,a3dc25c0-e8bb-4883-8434-00ad8f29cf32,1,,D061501854,,Colisão
,2019-06-11T18:09:16.118418+00:00,2019-06-11T18:09:16.118472+00:00,2015-06-15T23:10:00+00:00,2015-06-15T23:10:00+00:00,-23.536866,-46.639148,None,None,None,None,None,None,None,None,None,2,0,R DOS ANDRADAS,Vítimas Feridas,2,Colisão,cb5454a8-b1d2-4f86-a2a5-a467c147152b,2,,D061500076,,Colisão
,2019-06-11T18:12:15.014716+00:00,2019-06-11T18:12:15.014770+00:00,2015-06-14T19:00:00+00:00,2015-06-14T19:00:00+00:00,-23.507916,-46.689974,None,None,None,None,None,None,None,None,None,2,0,AV OTAVIANO ALVES DE LIMA,Vítimas Feridas,1,Sem informações,b41ed039-b637-4a3b-94e0-da24917498a7,1,,D061501044,,Sem informações
,2019-06-11T18:14:27.459977+00:00,2019-06-11T18:14:27.460164+00:00,2015-06-13T22:20:00+00:00,2015-06-13T22:20:00+00:00,-23.486211,-46.415392,None,None,None,None,None,None,None,None,None,2,0,AV PROF ALIPIO DE BARROS,Vítimas Feridas,1,Queda,4630d22d-d103-40f4-b7aa-789e6ab9c111,1,,D061501727,,Queda moto
,2019-06-11T18:11:22.490462+00:00,2019-06-11T18:11:22.490514+00:00,2015-06-13T18:00:00+00:00,2015-06-13T18:00:00+00:00,-23.56906,-46.707041,None,None,None,None,None,None,None,None,None,2,0,AV VALDEMAR FERREIRA,Vítimas Feridas,1,Colisão,b41b243a-54ef-4cab-9e9a-c2a3bff73fce,1,,D061500752,,Colisão
,2019-06-11T18:10:39.484754+00:00,2019-06-11T18:10:39.484806+00:00,2015-06-11T23:20:00+00:00,2015-06-11T23:20:00+00:00,-23.51033,-46.705627,None,None,None,None,None,None,None,None,None,2,0,AV ERMANO MARCHETTI,Vítimas Feridas,1,Colisão,2c25921e-c2cb-414a-9a78-1c99e9a60fa5,1,,D061500519,,Colisão
,2019-06-11T18:11:36.235059+00:00,2019-06-11T18:11:36.235113+00:00,2015-06-11T18:30:00+00:00,2015-06-11T18:30:00+00:00,-23.553851,-46.742949,None,None,None,None,None,None,None,None,None,2,0,AV JAGUARE,Vítimas Feridas,1,Colisão,c329f770-cdd3-4837-b209-4643b2d25b97,1,,D061500844,,Colisão
,2019-06-11T18:13:20.208044+00:00,2019-06-11T18:13:20.208088+00:00,2015-06-10T17:00:00+00:00,2015-06-10T17:00:00+00:00,-23.828648,-46.725625,None,None,None,None,None,None,None,None,None,2,0,ES DA COLONIA,Vítimas Feridas,1,Colisão,95dd2086-cff2-4f00-b8e0-9e20a222efd6,1,,D061501378,,Colisão
,2019-06-11T18:09:31.798775+00:00,2019-06-11T18:09:31.798839+00:00,2015-06-09T01:45:00+00:00,2015-06-09T01:45:00+00:00,-23.566311,-46.630616,None,None,None,None,None,None,None,None,None,2,0,R BUENO DE ANDRADE,Vítimas Feridas,1,Colisão,3af18fd1-0751-4b7d-ae08-4f3520304712,1,,D061500150,,Colisão lateral
,2019-06-11T18:10:35.173287+00:00,2019-06-11T18:10:35.173338+00:00,2015-06-08T20:34:00+00:00,2015-06-08T20:34:00+00:00,-23.666416,-46.642682,None,None,None,None,None,None,None,None,None,2,0,R LAS PALMAS,Vítimas Feridas,1,Colisão,1b3f9baa-cffb-4c4f-9966-fbec4a2f695d,1,,D061500495,,Colisão
,2019-06-11T18:12:59.759237+00:00,2019-06-11T18:12:59.759294+00:00,2015-06-07T14:40:00+00:00,2015-06-07T14:40:00+00:00,-23.539269,-46.573734,None,None,None,None,None,None,None,None,None,2,0,R TEIXEIRA DE MELO,Vítimas Feridas,1,Colisão,87611806-39a6-4f11-881e-4f245a42baf9,1,,D061501270,,Colisão
,2019-06-11T18:10:25.271263+00:00,2019-06-11T18:10:25.271315+00:00,2015-06-06T22:10:00+00:00,2015-06-06T22:10:00+00:00,-23.594775,-46.639665,None,None,None,None,None,None,None,None,None,2,0,SEM DENOMINACAO,Vítimas Feridas,1,Colisão,db37149c-6867-45cb-8e25-f0f33f142d8f,1,,D061500423,,Colisão
,2019-06-11T18:14:28.818127+00:00,2019-06-11T18:14:28.818210+00:00,2015-06-05T21:00:00+00:00,2015-06-05T21:00:00+00:00,-23.491226,-46.409649,None,None,None,None,None,None,None,None,None,2,0,R ANTONIO DIAS DE MOURA,Vítimas Feridas,1,Colisão,be984938-de87-4e81-bd4e-1ec777c0e57f,1,,D061501734,,Colisão
,2019-06-11T18:15:11.699248+00:00,2019-06-11T18:15:11.699310+00:00,2015-06-05T15:30:00+00:00,2015-06-05T15:30:00+00:00,-23.487386,-46.682632,None,None,None,None,None,None,None,None,None,2,0,AV INAJAR DE SOUZA,Vítimas Feridas,2,Sem informações,a215bf1b-d79d-428b-8820-8bfb59c5f859,2,,D061501974,,Sem informações
,2019-06-11T18:09:48.187278+00:00,2019-06-11T18:09:48.187333+00:00,2015-06-04T20:00:00+00:00,2015-06-04T20:00:00+00:00,-23.529781,-46.647151,None,None,None,None,None,None,None,None,None,2,0,AV RIO BRANCO,Vítimas Feridas,1,Colisão,4ac25ede-da04-4c03-ba50-384de0767558,1,,D061500239,,Colisão traseira
,2019-06-11T18:10:39.071491+00:00,2019-06-11T18:10:39.071545+00:00,2015-06-04T13:15:00+00:00,2015-06-04T13:15:00+00:00,-23.535744,-46.717335,None,None,None,None,None,None,None,None,None,2,0,R CERRO CORA,Vítimas Feridas,1,Colisão,7cb36cef-ad08-452d-85cf-d120b094dea4,1,,D061500516,,Colisão
,2019-06-11T18:13:32.957008+00:00,2019-06-11T18:13:32.957060+00:00,2015-06-04T01:30:00+00:00,2015-06-04T01:30:00+00:00,-23.680213,-46.780541,None,None,None,None,None,None,None,None,None,2,0,R HENRIQUE SAM MINDLIN,Vítimas Feridas,1,Colisão,23ed2d07-a6a4-4f23-a4e4-f5155d8aa8fd,1,,D061501439,,Colisão
,2019-06-11T18:11:14.701111+00:00,2019-06-11T18:11:14.701190+00:00,2015-06-01T23:00:00+00:00,2015-06-01T23:00:00+00:00,-23.641242,-46.737128,None,None,None,None,None,None,None,None,None,2,0,AV GIOVANNI GRONCHI,Vítimas Feridas,1,Colisão,c61da2cc-1d55-45a6-92ed-e3b5f476d3c7,1,,D061500702,,Colisão
,2019-06-11T18:11:51.385212+00:00,2019-06-11T18:11:51.385264+00:00,2015-06-01T21:00:00+00:00,2015-06-01T21:00:00+00:00,-23.506747,-46.571556,None,None,None,None,None,None,None,None,None,2,0,AV SARG MIGUEL DE SOUSA FILHO,Vítimas Feridas,1,Sem informações,64c7787b-dcc7-4492-a2c6-5fef9d4bf07b,1,,D061500928,,Sem informações
,2019-06-11T18:10:14.979460+00:00,2019-06-11T18:10:14.979535+00:00,2015-06-01T10:30:00+00:00,2015-06-01T10:30:00+00:00,-23.657467,-46.653971,None,None,None,None,None,None,None,None,None,3,0,R PROF NELSON DE SENNA,Vítimas Feridas,1,Colisão,d4febe3e-27b0-48f4-bdf1-05c60e51f4c2,1,,D061500372,,Colisão
,2019-06-11T18:04:26.758957+00:00,2019-06-11T18:04:26.759009+00:00,2015-05-29T00:00:00+00:00,2015-05-29T00:00:00+00:00,-23.582492,-46.699907,None,None,None,None,None,None,None,None,None,2,0,AV LINEU DE PAULA MACHADO,Vítimas Feridas,1,Colisão,754071d2-0e18-4712-a145-7f46b63b7d88,1,,D051500551,,Colisão
,2019-06-11T18:06:03.007493+00:00,2019-06-11T18:06:03.007545+00:00,2015-05-28T18:15:00+00:00,2015-05-28T18:15:00+00:00,-23.513499,-46.545727,None,None,None,None,None,None,None,None,None,2,0,AV CANGAIBA,Vítimas Feridas,1,Queda,bf286f94-15ee-4af1-876b-dbb8386b4d27,1,,D051501016,,Queda moto
,2019-06-11T18:08:59.861656+00:00,2019-06-11T18:08:59.861708+00:00,2015-05-27T10:16:00+00:00,2015-05-27T10:16:00+00:00,-23.616465,-46.662183,None,None,None,None,None,None,None,None,None,2,0,AL DOS GUARAMOMIS,Vítimas Feridas,1,Colisão,a5fc3387-e447-43f7-a1be-be4f7055e1d5,1,,D051500283,,Colisão frontal
,2019-06-11T18:05:20.893087+00:00,2019-06-11T18:05:20.893140+00:00,2015-05-25T19:00:00+00:00,2015-05-25T19:00:00+00:00,-23.461307,-46.602612,None,None,None,None,None,None,None,None,None,2,0,AV CEL SEZEFREDO FAGUNDES,Vítimas Feridas,1,Colisão,06688de8-f2a5-4805-9414-6bb9a5d7c555,1,,D051500803,,Colisão lateral
,2019-06-11T18:07:57.311992+00:00,2019-06-11T18:07:57.312047+00:00,2015-05-25T13:00:00+00:00,2015-05-25T13:00:00+00:00,-23.514407,-46.443899,None,None,None,None,None,None,None,None,None,1,0,AV PIRES DO RIO,Vítimas Feridas,1,Atropelamento,68fecf55-0fde-4606-8be0-8b61f5334dca,1,,D051501583,,Atropelamento
,2019-06-11T18:03:33.340905+00:00,2019-06-11T18:03:33.340959+00:00,2015-05-25T05:30:00+00:00,2015-05-25T05:30:00+00:00,-23.627077,-46.686613,None,None,None,None,None,None,None,None,None,3,0,AV PROF VICENTE RAO,Vítimas Feridas,1,Colisão,5e690e8e-64b2-4e56-bb29-759962b33e2a,1,,D051500280,,Colisão
,2019-06-11T18:05:52.429101+00:00,2019-06-11T18:05:52.429155+00:00,2015-05-24T22:10:00+00:00,2015-05-24T22:10:00+00:00,-23.645313,-46.591691,None,None,None,None,None,None,None,None,None,2,0,R ANTONIO FRUTUOSO BARBOSA,Vítimas Feridas,1,Colisão,fce1b584-9710-4234-bf6b-11364d40489a,1,,D051500962,,Colisão
,2019-06-11T18:03:17.990607+00:00,2019-06-11T18:03:17.990662+00:00,2015-05-24T17:20:00+00:00,2015-05-24T17:20:00+00:00,-23.571309,-46.665519,None,None,None,None,None,None,None,None,None,2,0,R CANADA,Vítimas Feridas,1,Colisão,1d784c6f-2661-4ef6-bf60-a866abcbfd67,1,,D051500207,,Colisão
,2019-06-11T18:05:24.330431+00:00,2019-06-11T18:05:24.330485+00:00,2015-05-22T18:39:00+00:00,2015-05-22T18:39:00+00:00,-23.487198,-46.698159,None,None,None,None,None,None,None,None,None,2,0,R DR ARTUR FAJARDO,Vítimas Feridas,1,Colisão,d024f88d-9d02-4cc0-9c81-fa7c66f73570,1,,D051500822,,Colisão
,2019-06-11T18:02:44.228874+00:00,2019-06-11T18:02:44.228926+00:00,2015-05-22T15:10:00+00:00,2015-05-22T15:10:00+00:00,-23.528736,-46.64255,None,None,None,None,None,None,None,None,None,2,0,R ANHAIA,Vítimas Feridas,1,Colisão,a802e73d-42c3-495d-8317-7d8d13d87a74,1,,D051500039,,Colisão lateral
,2019-06-11T18:05:44.919893+00:00,2019-06-11T18:05:44.919947+00:00,2015-05-22T10:10:00+00:00,2015-05-22T10:10:00+00:00,-23.456825,-46.681896,None,None,None,None,None,None,None,None,None,2,0,R CARLOS SCHUMACKER,Vítimas Feridas,1,Colisão,dc25b560-a6c9-48c0-bb9b-8974f1eb0118,1,,D051500927,,Colisão
,2019-06-11T18:08:40.111740+00:00,2019-06-11T18:08:40.111792+00:00,2015-05-22T01:50:00+00:00,2015-05-22T01:50:00+00:00,-23.511106,-46.465667,None,None,None,None,None,None,None,None,None,2,1,PC GAL EDUARDO DA SILVA,Vítimas Fatais,1,Colisão,0050892a-52bd-46c8-b51e-6dc6d5f00161,0,,D051501796,,Colisão traseira
,2019-06-11T18:07:55.667883+00:00,2019-06-11T18:07:55.667936+00:00,2015-05-22T01:50:00+00:00,2015-05-22T01:50:00+00:00,-23.512771,-46.457854,None,None,None,None,None,None,None,None,None,2,0,R ITAMBE,Vítimas Feridas,1,Colisão,bc755b16-a7a8-46e9-ac97-c22eb858af98,1,,D051501577,,Colisão
,2019-06-11T18:06:13.147681+00:00,2019-06-11T18:06:13.147735+00:00,2015-05-21T20:00:00+00:00,2015-05-21T20:00:00+00:00,-23.572975,-46.568489,None,None,None,None,None,None,None,None,None,2,0,AV SAPOPEMBA,Vítimas Feridas,1,Colisão,209e0dcb-4a45-4510-bd5e-1c8d8ff5b4f5,1,,D051501070,,Colisão
,2019-06-11T18:04:09.443094+00:00,2019-06-11T18:04:09.443146+00:00,2015-05-21T12:30:00+00:00,2015-05-21T12:30:00+00:00,-23.573975,-46.689176,None,None,None,None,None,None,None,None,None,2,0,AV BRIG FARIA LIMA,Vítimas Feridas,1,Colisão,263e99ba-a1da-477b-b79a-ace87ce19315,1,,D051500463,,Colisão
